ДИНАСТИЯ;+7 (812) 603–48–26;Санкт-Петербург, Репищева, 13 к1;meddynasty.ru;info@meddynasty.ru
Первая семейная клиника Петербурга;+7 (812) 300–5–300;Санкт-Петербург, Каменноостровский проспект, 16;www.1-clinic.ru;info@oneclinic.ru
Долголетие;+7 (812) 671–01–70, +7 (812) 671–01–70;Санкт-Петербург, Малая Посадская, 7/4;www.spina.spb.ru;alex8108@bk.ru
МЕДИКА;+7 (812) 606–78–92, +7 (812) 458–00–00;Санкт-Петербург, Бадаева, 6 к1;spbmedika.ru;kd@spbmedika.ru
Скандинавия;+7 (812) 416–01–38;Санкт-Петербург, Литейный проспект, 55;www.avaclinic.ru;info@avaclinic.ru
Гайде;+7 (812) 611–00–17;Санкт-Петербург, Лиговский проспект, 108а;mc.guideh.com;dms-disp@guideh.com
Медюнион;+7 (391) 201–03–03, +7 (391) 220–03–03;Красноярск, Никитина, 1в/1;medyunion.ru;marketing_medunion@mail.ru
Аллергомед;+7 (812) 421–73–45;Санкт-Петербург, Московский проспект, 109;www.allergomed.ru;allergomed@gmail.com
Долголетие;+7 (812) 671–01–70, +7 (812) 671–01–70;Санкт-Петербург, Малая Посадская, 7/4;www.spina.spb.ru;alex8108@bk.ru
Первая семейная клиника Петербурга;+7 (812) 300–5–300;Санкт-Петербург, Каменноостровский проспект, 16;www.1-clinic.ru;info@oneclinic.ru
МЕДИКА;+7 (812) 606–78–92, +7 (812) 458–00–00;Санкт-Петербург, Бадаева, 6 к1;spbmedika.ru;kd@spbmedika.ru
МЕДИКА;+7 (812) 606–78–92, +7 (812) 458–00–00;Санкт-Петербург, Бадаева, 6 к1;spbmedika.ru;kd@spbmedika.ru
Скандинавия;+7 (812) 416–01–38;Санкт-Петербург, Литейный проспект, 55;www.avaclinic.ru;info@avaclinic.ru
Медси;+7 (342) 215–06–10, +7 (342) 215–06–20;Пермь, Пушкина, 109 ст1;www.medsi.ru;perm@medsigroup.ru
Первая семейная клиника Петербурга;+7 (812) 300–5–300;Санкт-Петербург, Каменноостровский проспект, 16;www.1-clinic.ru;info@oneclinic.ru
Гайде;+7 (812) 611–00–17;Санкт-Петербург, Лиговский проспект, 108а;mc.guideh.com;dms-disp@guideh.com
ДИНАСТИЯ;+7 (812) 603–48–26;Санкт-Петербург, Репищева, 13 к1;meddynasty.ru;info@meddynasty.ru
Надежда;+7 (342) 2–700–740, +7 (342) 239–08–00, +7 (342) 239–08–06;Пермь, Крисанова, 13;www.nadezhda-med.ru;uralmed-mk@yandex.ru
Аллергомед;+7 (812) 421–73–45;Санкт-Петербург, Московский проспект, 109;www.allergomed.ru;allergomed@gmail.com
СМ-Клиника;+7 (812) 435–55–55;Санкт-Петербург, Дунайский проспект, 47;www.smclinic-spb.ru;mail@smclinic-spb.ru
ЛабСтори, ООО;+7 (812) 777–90–40;Санкт-Петербург, Достоевского, 44 к Е;www.labstori.ru;call@labstori.ru
Медикал Он Груп-Пермь;+7 (342) 237–10–37, +7 (342) 214–10–37;Пермь, Сибирская, 35а;www.perm.medongroup.ru;perm@medongroup.ru
МЕДИКА;+7 (812) 606–78–92, +7 (812) 458–00–00;Санкт-Петербург, Бадаева, 6 к1;spbmedika.ru;kd@spbmedika.ru
ЦМРТ;+7 (812) 600–12–15;Санкт-Петербург, Рентгена, 5;mrtpetrograd.ru;info@mrtpetrograd.ru
ЦМРТ;+7 (812) 600–12–15;Санкт-Петербург, Рентгена, 5;mrtpetrograd.ru;info@mrtpetrograd.ru
Первая семейная клиника Петербурга;+7 (812) 300–5–300;Санкт-Петербург, Каменноостровский проспект, 16;www.1-clinic.ru;info@oneclinic.ru
Долголетие;+7 (812) 671–01–70, +7 (812) 671–01–70;Санкт-Петербург, Малая Посадская, 7/4;www.spina.spb.ru;alex8108@bk.ru
СМ-Клиника;+7 (812) 435–55–55;Санкт-Петербург, Дунайский проспект, 47;www.smclinic-spb.ru;mail@smclinic-spb.ru
Аллергомед;+7 (812) 421–73–45;Санкт-Петербург, Московский проспект, 109;www.allergomed.ru;allergomed@gmail.com
СМ-Клиника;+7 (812) 435–55–55;Санкт-Петербург, Дунайский проспект, 47;www.smclinic-spb.ru;mail@smclinic-spb.ru
Профессорская клиника, ООО;+7 (342) 206–07–67;Пермь, Дружбы, 15а;www.professor.perm.ru;
Клиника в Северном, ООО;+7 (391) 205–00–48, +7 (391) 205–07–48;Красноярск, 9 Мая, 19а;www.clinsev.ru;ooo_klinika_kr@mail.ru
Реновацио;+7 (391) 277–52–52, +7 (391) 277–53–53;Красноярск, Весны, 7д;www.renovacio-med.ru;mail@renovacio-med.ru
Элайф;+7 (391) 241–40–10;Красноярск, Алексеева, 115;krs.alifeclinic.ru;alifeclinic@mail.ru
Альфа-Центр Здоровья;+7 (342) 225–01–12;Пермь, Пушкина, 50;perm.alfazdrav.ru;
Доктор Плюс;+7 (342) 212–67–50, +7–908–271–29–86, +7 (342) 212–71–40;Пермь, Пермская, 30;www.doctor-plus.net;doctor_plus.perm@mail.ru
Инео;+7 (391) 223–21–23, +7 (391) 287–71–14, +7–953–587–71–14;Красноярск, Чернышевского, 75;;ineo24@mail.ru
ЛабСтори, ООО;+7 (812) 777–90–40;Санкт-Петербург, Достоевского, 44 к Е;www.labstori.ru;call@labstori.ru
Философия красоты и здоровья;+7 (342) 260–60–60, +7 (342) 265–55–55;Пермь, КИМ, 64;www.medic-group.ru;info@medic-group.ru
МЕДИКА;+7 (812) 606–78–92, +7 (812) 458–00–00;Санкт-Петербург, Бадаева, 6 к1;spbmedika.ru;kd@spbmedika.ru
Добрый Доктор;+7 (391) 277–92–52, +7–902–982–02–14;Красноярск, Урицкого, 31;www.gooddoctor.ru;doctor@gooddoctor.ru
ДИНАСТИЯ;+7 (812) 603–48–26;Санкт-Петербург, Репищева, 13 к1;meddynasty.ru;info@meddynasty.ru
Аллергомед;+7 (812) 421–73–45;Санкт-Петербург, Московский проспект, 109;www.allergomed.ru;allergomed@gmail.com
Скандинавия;+7 (812) 416–01–38;Санкт-Петербург, Литейный проспект, 55;www.avaclinic.ru;info@avaclinic.ru
Клиника женского здоровья;+7 (342) 257–03–87, +7 (342) 281–93–16;Пермь, Краснофлотская, 31;cliniclady.ru;
Лотос;+7 (391) 206–77–44, +7 (391) 206–77–99;Красноярск, Краснодарская, 2а;lotos-med24.ru;lotos-med24@mail.ru
ТТВ, ООО;+7 (391) 264–29–60, +7–923–334–57–08;Красноярск, Инструментальная, 12 ст2;ttv.krasgmu.ru;filsvet@mail.ru
