Гатчинская оранжерея;+7–921–658–42–79, +7 (81371) 9–03–04;Гатчина, Красноармейский проспект, 11в;;
Цветочный магазин;;Санкт-Петербург, Ленина проспект, 24;;
Цветкофф & Букетофф;+7–921–880–09–61, 8–800–333–76–90;Санкт-Петербург;www.cvetkoffandbuketoff.ru;
Red Rose;+7 (812) 954–41–48, +7 (812) 903–44–82;Санкт-Петербург, Коммунаров, 2 к1;redroseflowers.ru;
Магазин цветов;;Санкт-Петербург, Композиторов, 25;;
Магазин цветов;+7–965–788–09–99;Санкт-Петербург, Малая Посадская, 13 к3;;
Творческая студия Ксении Архиповой;+7–921–596–05–36;Санкт-Петербург, Красного Флота, 23а;;
Настроение;+7 (812) 7–029–222, +7 (812) 905–30–28;Санкт-Петербург, Васенко, 12;buket-podarki.ru;
Flora rosa;+7–931–284–91–19;Всеволожск, Армянский переулок, 11в;;
Pots.su;+7 (812) 338–03–36, +7 (812) 905–23–56;Санкт-Петербург, Добролюбова проспект, 23;pots.su;
Магазин;+7 (812) 311–93–70;Санкт-Петербург, Гражданская, 7;;
Магазин цветов;;Санкт-Петербург, Космонавтов проспект, 63в;;
Сеть цветочных салонов;+7 (812) 922–46–64;Санкт-Петербург, Будапештская, 13а;;
Студия дизайна Ирина-Ника;+7–921–870–28–31;Санкт-Петербург;studioirina-nika.ru;
Милана;;Санкт-Петербург, Разводная, 29а;;
Цветочный магазин;;Санкт-Петербург, Котина, 2а;;
Магазин цветов;;Санкт-Петербург, Энгельса проспект, 162 к2;;
Цветочный магазин;;д. Кипень, Ропшинское шоссе, 3;;
Флокс, ООО;+7 (812) 932–02–92;Санкт-Петербург, Оранжерейная, 55;;
Магазин цветов;;Санкт-Петербург, Ударников проспект, 16а;;
Студия цветов;+7–921–954–50–42;Санкт-Петербург, Набережная реки Смоленки, 35 к1;;
Магазин цветов и игрушек;;Санкт-Петербург, Ленсовета, 30;;
Цветтана;+7–921–999–57–45, +7 (81371) 7–68–66;Гатчина, Достоевского, 2а;cvettana.ru;
Магазин цветов;;Санкт-Петербург, Елецкая, 15а;;
Магазин цветов;+7 (812) 928–38–58;Санкт-Петербург, Бухарестская, 72г;;
Салон цветов;;Санкт-Петербург, Энгельса проспект, 11Б;;
Цветочный гараж;+7–921–369–14–58;Санкт-Петербург, Композиторов, 4;;
Ли Флора;;ТК Пирамида,Всеволожск, Александровская, 79;;
Гранд При;+7–911–270–01–77, +7–921–093–49–12, +7–931–202–62–82, +7–921–187–86–76;Санкт-Петербург, Ленина проспект, 23;;
ВЕСЕЛЫЙ ЦВЕТОЧНИК;;Санкт-Петербург, Стачек проспект, 90 к4;vescvet.ru;
Магазин цветов;+7–921–320–02–95, +7 (812) 679–00–85;Санкт-Петербург, Генерала Хазова, 4;;
ЦветМаг ЛетоОптом;+7 (812) 430–61–23, +7 (812) 951–85–84;Санкт-Петербург, Володарского, 20;www.letooptom.ru;
Сеть цветочных магазинов;;Санкт-Петербург, Энгельса проспект, 21;;
ЦветТорг;+7 (812) 293–17–33, +7–921–346–68–91;Санкт-Петербург, Энгельса проспект, 39;;
Flower Island;+7–952–249–33–84;ТК Шкиперский молл,Санкт-Петербург, Малый проспект В.О., 88;;
Floribu.ru;+7 (812) 940–23–46;Санкт-Петербург, Малый проспект В.О., 75;floribu.ru;
Алинда;+7 (812) 272–83–58;Санкт-Петербург, Маяковского, 19;;
Цветочный магазин;;Санкт-Петербург, Бухарестская, 90;;
Магазин цветов и подарков;;пгт Токсово, Привокзальная площадь, 2;;
Магазин цветов;;Санкт-Петербург, Бассейная, 41п;;
Киоск по продаже цветов;+7–905–207–77–17;Санкт-Петербург, Белы Куна, 23а киоск;;
Магазин цветов;;Санкт-Петербург, Коломяжский проспект, 24ж;;
Магазин цветов;;Санкт-Петербург, Московский проспект, 171а;;
Yana Flowers;+7 (812) 676–85–45, +7–904–556–08–33;Санкт-Петербург, Маршала Казакова, 29 к2;www.yanaflowers.ru;
VIP-Plant.ru;+7–921–399–68–21;Санкт-Петербург;vip-plant.ru;
Магазин цветов и сувениров;;Всеволожск, Московская, 9;;
Мария;+7 (812) 947–04–69, +7 (812) 903–48–53;ТРК Ракета,Санкт-Петербург, Санкт-Петербургский проспект, 60 к1;;
Магазин цветов и предметов интерьера;+7–911–237–54–90;д. Кудрово, Ленинградская, 5;;
Цветы Экспресс;+7 (812) 900–28–29, +7 (812) 935–60–41;Санкт-Петербург, Липовая аллея, 12;www.flowers-ex.ru;
ЦветМаг ЛетоОптом;+7 (812) 430–61–23, +7 (812) 640–67–00;Санкт-Петербург, Ленинский проспект, 82 к1;www.letooptom.ru;
Магазин цветов;;Санкт-Петербург, Комендантский проспект, 12 лит А;;
Мимоза;+7 (81371) 9–08–10;Гатчина, Соборная, 20;;
Ирис;;Санкт-Петербург, Веры Слуцкой, 50а;;
Салон цветов;;Санкт-Петербург, Щербакова, 6а;;
Магазин цветов и пиротехники;+7–951–673–06–05;д. Малое Верево, Киевское шоссе, 6;;
BOTANIQUE;+7 (812) 926–66–50;БЦ ТЕХНОПОЛИС,Санкт-Петербург, Пулковское шоссе, 40 к4;;
Магазин цветов;;Санкт-Петербург, Камская, 26а;;
Магазин цветов;;д. Старая, Верхняя, 11а;;
ВЕСЕЛЫЙ ЦВЕТОЧНИК;;Санкт-Петербург, Московский проспект, 139Б;vescvet.ru;
Вальс цветов;+7–911–910–08–64;Санкт-Петербург, Церковная, 44;;
Магазин цветов и подарков;+7 (812) 554–33–73;Санкт-Петербург, Енотаевская, 16;;
Makiss;+7 (812) 928–92–99;ТЦ Жемчужная Плаза,Санкт-Петербург, Петергофское шоссе, 51;www.makiss.ru;
МОРЕ Праздника;+7–905–267–73–02, +7 (812) 945–31–31;Санкт-Петербург, Шлиссельбургский проспект, 4;moreprazdnika.ru;
Витапарк;+7 (812) 921–06–16, +7 (812) 921–06–17;д. Агалатово, Приозерское шоссе, 32Б;витапарк.рф;
Магазин цветов;;Санкт-Петербург, Пискарёвский проспект, 40;;
Первоцвет;+7–921–406–67–93, +7 (812) 905–37–24;Санкт-Петербург;www.pervozvet.ru;
Оранж;+7 (812) 717–19–13;Санкт-Петербург, Александра Невского площадь, 2а;www.orangespb.ru;
Love Box;+7 (812) 920–61–69;БЦ Finderent,Санкт-Петербург, Аптекарская набережная, 12;loveboxspb.ru;
Jasmine;+7 (812) 940–05–66;Санкт-Петербург;www.jasminflowers.ru;
Магазин цветов;;Санкт-Петербург, Испытателей проспект, 4Б;;
Цветочный магазин;;Санкт-Петербург, Славы проспект, 30Б;;
Красный дом;;пгт Тайцы, Советская, 52 к1;;
Плантация;+7 (812) 309–80–69;Санкт-Петербург, Просвещения проспект, 15;plantaciya24.ru;
Лето оптом;;пгт Рощино, Советская, 4/1;;
Магазин цветов;;Санкт-Петербург, Солдата Корзуна, 58 к1;;
Магазин цветов;+7–953–377–30–76;Санкт-Петербург, Полюстровский проспект, 45 к3;;
Райский Сад;+7 (812) 983–90–57;Кировск, Новая, 22;;
Магазин зоотоваров и цветов;+7–911–792–25–42;Санкт-Петербург, Ленсоветовский пос, 10;;
Цветоптторг;+7–911–902–11–01;Кировск, Северная, 4Б;;
Магазин цветов и подарков;;Санкт-Петербург, Привокзальная площадь, 1 лит Б;;
Flowers Iris;+7–921–943–30–22;Санкт-Петербург, Учительская, 18;flowersiris.ru;flowersiris@bk.ru
Цветочный магазин;;Санкт-Петербург, Учебный переулок, 11Б;;
Подари Букет;+7 (812) 568–46–20;Санкт-Петербург, Бабушкина, 26;podaribuketspb.ru;
Магазин цветов;;Санкт-Петербург, Заводская, 7а;;
Барбарис;+7 (812) 717–33–37, +7–921–562–32–34;Санкт-Петербург, Невский проспект, 150 лит К;;
Цветочный оптторг;;Санкт-Петербург, Сикейроса, 11 к1;;
Greenspb;+7 (812) 914–93–77;д. Марьино, Марьино, 2;greenspb.ru;
Магазин цветов;;Санкт-Петербург, Бассейная, 41о;;
ЛенЦветТорг;+7–952–221–56–56;Санкт-Петербург, Ленинский проспект, 88;lencvet.ru;
Магазин цветов и подарков;+7–981–802–64–30;Санкт-Петербург, Александровская, 37в;;
Магазин цветов;;Никольское, Советский проспект, 237;;
Anastasiya Butina;+7 (812) 987–28–10, +7–921–647–74–55;Санкт-Петербург, Энгельса проспект, 120а;;
Фиалка;;ТЦ Виктория,Санкт-Петербург, Пограничника Гарькавого, 36 к7;;
Лотос;+7 (81371) 7–45–38;Гатчина, Слепнёва, 17;;
Цветочный Маркет;+7–921–929–74–46;Санкт-Петербург, Пирогова переулок, 18;;
Пассифлора;+7 (812) 956–61–10;Санкт-Петербург, Седова, 126;passiflora-spb.ru;
Магазин цветов;+7–904–601–52–26;Санкт-Петербург, Бухарестская, 72г;;
Магазин цветов;+7–911–956–62–01;Санкт-Петербург, Софийская, 39 к1;;
Floris;+7–967–348–38–47;Санкт-Петербург, Культуры проспект, 25 к1;;
Магазин цветов;;Санкт-Петербург, Индустриальный проспект, 34Б;;
Ванда;;Санкт-Петербург, Художников проспект, 9а;;
Цветы от Карины;;Санкт-Петербург, Берёзовая, 24;;
Цветочный магазин;;Гатчина, 25 Октября проспект, 26а;;
На Кузнечном;+7 (812) 314–84–87, +7–921–924–40–86;Кузнечный рынок,Санкт-Петербург, Кузнечный переулок, 3;;
Магазин цветов;;Санкт-Петербург, Лесной проспект, 4а;;
Цветочный магазин;;Санкт-Петербург, Маршала Казакова, 36 к1;;
Магазин цветов;;Санкт-Петербург, Торфяная дорога, 4;;
Флоренция;+7 (812) 948–10–97;Санкт-Петербург, Заставская, 26;;
Магазин цветов;;Санкт-Петербург, Симонова, 1г;;
Цветочный магазин;;Санкт-Петербург, Сиреневый бульвар, 18;;
Магазин цветов;+7–911–936–46–15;Санкт-Петербург, Бухарестская, 72г;;
Сакура;;Санкт-Петербург, Партизана Германа, 17;;
Цветочный блюз;;Санкт-Петербург, Комендантский проспект, 12 к1;;
Цветочный магазин;+7 (812) 642–52–57;Санкт-Петербург, Большая Подьяческая, 17;;
Магазин цветов;;Санкт-Петербург, Замшина, 74а;;
Цветок;+7–963–244–12–84;Санкт-Петербург, Кронштадтская, 1;;
Магазин цветов;;Московский рынок,Санкт-Петербург, Решетникова, 12;;
Lady Rose;+7–921–188–77–08;Никольское, Советский проспект, 223а;;
Магазин цветов и подарков;+7 (812) 274–77–86;Санкт-Петербург, Советская 8-я, 54;;
Магазин цветов;+7–921–649–71–69;Санкт-Петербург, Просвещения проспект, 9Б;;
Цветочная поляна;+7 (812) 927–36–67;Санкт-Петербург, Кораблестроителей, 31 к2 лит Б;;
Цветочный магазин;+7–981–777–83–27;Санкт-Петербург, Энгельса проспект, 140а;;
Студия свадебной флористики;+7–921–746–59–09;пгт Рощино, Советская, 27в;;
Интерс-Флора;+7 (812) 476–19–59;Санкт-Петербург, Октябрьский бульвар, 35;;
Цветочный салон;;Санкт-Петербург, Хасанская, 14 к3;;
Flora rosa;;Всеволожск, Крымская, 6а;;
Магазин цветов и сувениров;;Санкт-Петербург, Бабушкина, 97 к1;;
Red Rose;+7 (812) 954–41–48;Санкт-Петербург, Коммунаров, 5;redroseflowers.ru;
Цветочный магазин;;Санкт-Петербург, Светлановский проспект, 66;;
Магазин цветов;;Санкт-Петербург, Партизана Германа, 22 к7;;
Магазин цветов;;Санкт-Петербург, Пионерская, 1Б;;
Цветочный магазин;;Сезон, Санкт-Петербург, Замшина, 29;;
Магазин цветов и сувениров;+7–911–845–58–10;Санкт-Петербург, Подвойского, 14 лит А;;
Букет+;+7–921–315–67–48, +7–921–315–83–84, +7 (81371) 9–91–61;Гатчина, Красная, 20;buket-plus.ru;
Blumchen.House;+7–962–696–88–37;д. Новое Девяткино, Главная, 60;blumchen.house;
Магазин цветов;;Санкт-Петербург, Варшавская, 29 к1;;
Магазин цветов;+7–904–559–55–75;д. Новое Девяткино, Флотская, 1а;;
Магазин цветов;+7–921–561–64–05;Санкт-Петербург, Просвещения проспект, 50 к1;;
Магазин цветов;;д. Большие Тайцы, Санаторская, 2г;;
Магазин цветов;;Санкт-Петербург, Муринский 2-й проспект, 31а;;
Цветовик;+7 (812) 777–92–04;Санкт-Петербург, Просвещения проспект, 15;cvetovik.com;info@cvetovik.com
Каприз;+7 (812) 995–64–74, +7–921–995–64–74;пос. Тельмана, Тельмана, 18Б;cveti.flowers;
Магазин цветов;;Санкт-Петербург, Труда площадь, 4Б;;
Магазин цветов;;Санкт-Петербург, Науки проспект, 49;;
Магазин цветов;;Санкт-Петербург, Заводская, 7 к3;;
Магазин цветов;;Санкт-Петербург, Бабушкина, 8а;;
Магазин цветов;;Санкт-Петербург, Санкт-Петербургское шоссе, 96;;
Florum;+7 (812) 646–71–57;Санкт-Петербург, Стахановцев, 10 к4;florum.ru;
Магия цветов;;Кировск, Советская, 22 лит А;;
Магазин искусственных цветов;+7–951–677–78–73, +7–950–016–00–95;Санкт-Петербург, Садовая, 28-30 к30;;
cvety-piter;+7–911–972–96–57, +7–911–099–42–30;Санкт-Петербург, Коломяжский проспект, 15 к2;cvety-piter.ru;
Магазин цветов;;Кировск, Набережная, 1 к4;;
Цветочный магазин;;Санкт-Петербург, Народная, 8а;;
Мария;+7 (812) 947–04–69;Санкт-Петербург, Красных Курсантов бульвар, 63 к2;;
Виола;;Санкт-Петербург, Смолячкова, 21а;;
Магазин цветов и подарков;+7–911–744–28–36, +7–905–224–02–72;Дом культуры пос. Горбунки,д. Горбунки, Горбунки, 5а;;
Магазин цветов;;Санкт-Петербург, Новаторов бульвар, 75 к3;;
Магазин цветов;;Санкт-Петербург, Пятилеток проспект, 8 к1а;;
Цветочный магазин;+7–921–633–39–67;Санкт-Петербург, Славы проспект, 21а;;
Дари цветы;+7–931–971–53–43;ТРК Гатчинский, Гатчина, Чехова, 23;;
Магазин цветов;;Санкт-Петербург, Новоколомяжский проспект, 4а;;
Магазин цветов;;Санкт-Петербург, Тореза проспект, 82;;
Магазин цветов;;Санкт-Петербург, Ветеранов проспект, 140;;
Цветочный магазин;;пгт Рахья, Ленинградское шоссе, 23а;;
Магазин цветов;;Санкт-Петербург, Александровская, 36Б;;
Дари цветы;+7–921–890–22–30;Гатчина, Соборная, 20а;;
Магазин цветов;+7 (812) 909–39–46;Гатчина, Урицкого, 30а;;
Цветочный магазин;;Санкт-Петербург, Заводской проспект, 8;;
Мон Амур;;Санкт-Петербург, Ветеранов проспект, 147 к1;;
Магазин цветов и семян;;Кировск, Пионерская, 8;;
Цветочный магазин;;Санкт-Петербург, Металлистов проспект, 19;;
Магазин цветов;;Санкт-Петербург, Бассейная, 41Б;;
Ассорти;+7–921–337–32–94;Кировск, Партизанской славы бульвар, 6а;;
Цветы у Татьяны;+7–981–773–65–73;Тосно, Радищева, 2;;
Экспресс букет;+7–921–975–75–36;ТК Шкиперский молл,Санкт-Петербург, Малый проспект В.О., 88;;
FloR Room;+7–951–688–68–30;Тосно, Ленина проспект, 75Б;;
Цветочный магазин;;Санкт-Петербург, Одоевского, 33;;
Цветы Экспресс;+7 (812) 900–28–29, +7 (812) 935–60–41;Санкт-Петербург, Среднеохтинский проспект, 6;www.flowers-ex.ru;
Цветочный магазин;;Тосно, Ленина проспект, 14;;
Магазин цветов и подарков;;Всеволожск, Колтушское шоссе, 44 к1;;
Магазин цветов;;Санкт-Петербург, Энергетиков проспект, 70;;
Грандфлора;;Санкт-Петербург, Ленина проспект, 85;;
Цветочный магазин;;Санкт-Петербург, Подвойского, 29а к1;;
Магазин цветов и сувениров;;Санкт-Петербург, Славы проспект, 52 к1;;
Магазин цветов;;Санкт-Петербург, Типанова, 4а;;
Стрелец, ООО;+7 (812) 777–92–04;Санкт-Петербург, Академика Крылова, 4д;;
Магазин цветов;;Санкт-Петербург, Набережная Обводного канала, 122;;
Букет плюс;;ТЦ Таллинский,Санкт-Петербург, Ветеранов проспект, 89;;
Магазин цветов;;Санкт-Петербург, Комсомола, 35;;
Цветочный магазин;+7–905–206–24–38;Санкт-Петербург, Московский проспект, 103Б;;
Frezia;;Санкт-Петербург, Щербакова, 7Б;;
Магазин цветов;;Санкт-Петербург, Новаторов бульвар, 77Б;;
Магазин галантереи;;Отрадное, Невская, 4;;
Фреш букет;;ТРК Сенная,Санкт-Петербург, Ефимова, 3;;
Фазенда;+7–911–920–19–66;Санкт-Петербург;fazendaflowers.ru;
Магазин цветов;;ТК Красносельский,Санкт-Петербург, Лермонтова, 21;;
GardenGrove.ru;+7 (812) 926–13–14, +7 (812) 324–22–56;Санкт-Петербург;gardengrove.ru;
Цветочный магазин;;Санкт-Петербург, Ростовская, 21;;
Цветы Provance;+7 (812) 408–26–15;ТК Академ-Парк,Санкт-Петербург, Гражданский проспект, 41 лит Б;;kormach.u@mail.ru
Цветочный магазин;;Санкт-Петербург, Долгоозёрная, 5а;;
Duty Free Flowers;+7 (812) 309–19–99, +7 (812) 932–81–43, +7 (812) 942–53–89;Санкт-Петербург, Науки проспект, 8 к1;dff24.ru;
Магазин цветов;;Санкт-Петербург, Ленинградская, 67;;
Desire event;+7–911–731–67–03;Санкт-Петербург, Введенская, 17;desireevent.ru;
Цветочный магазин;;Санкт-Петербург, Рихарда Зорге, 11 к3;;
ЦветМаг ЛетоОптом;+7 (812) 430–61–23, +7 (812) 540–28–75;Санкт-Петербург, Металлистов проспект, 77;www.letooptom.ru;
Магазин цветов, сувениров и зоотоваров;+7–953–176–02–32;Санкт-Петербург, Ропшинское шоссе, 8;;
Магазин цветов;;Санкт-Петербург, Бассейная, 41н;;
Флорет;;Сертолово, Восточно-Выборгское шоссе, 25Б;;
Магазин цветов;;Санкт-Петербург, Камышовая, 48 к1;;
Магазин цветов;;пос. Новый Свет, Новый Свет пос, 4а;;
Империя роз;+7–921–959–72–89;Санкт-Петербург, Колпинское шоссе, 77 лит А;imperiyaroz.ru;
Экзот;+7–931–582–40–58;Гатчина, Урицкого, 11;;
Букетик;+7 (812) 927–15–88;Всеволожск, Московская, 27/5;;
Оранж;+7 (812) 275–40–01;Санкт-Петербург, Восстания, 1;www.orangespb.ru;
Магазин цветов;;Санкт-Петербург, Лиговский проспект, 88;;
Цветочный магазин;;Санкт-Петербург, Школьная, 2;;
Магазин цветов;;Санкт-Петербург, Герасимовская, 15;;
Магазин цветов;;пгт Ульяновка, Советский проспект, 1;;
Магазин цветов;;Санкт-Петербург, Маршала Тухачевского, 1 ст1;;
Киоск по продаже цветов;;Санкт-Петербург, Загородный проспект, 50в киоск;;
Салон цветов;+7–911–848–63–45;Санкт-Петербург, Еленинская, 24 к2;;
Цветочный магазин;;Тосно, Ленина проспект, 47;;
Магазин цветов;;Санкт-Петербург, Светлановский проспект, 97Б;;
Магазин по продаже цветов;;Санкт-Петербург, Наличная, 42д;;
Магазин цветов и сувениров;;Санкт-Петербург, Генерала Симоняка, 4 к1;;
Магазин цветов и косметики;;Тосно, Чехова, 3а;;
Магазин цветов;;Санкт-Петербург, Новаторов бульвар, 75 к1;;
Цветочный магазин;;Санкт-Петербург, Софьи Ковалевской, 3 к1;;
Магазин цветов;+7–952–207–03–58, +7–952–209–59–79;Санкт-Петербург, Тимуровская, 1;;
Парадиз;;Гатчина, Рощинская, 25;;
Цветочный магазин;;Санкт-Петербург, Туристская, 24а;;
Салон цветов;+7–952–369–43–57, +7–952–354–56–10;ТК Парад,Санкт-Петербург, Прибрежная, 18;;
Венок.рф;+7 (812) 934–80–20, +7–905–220–00–20;Санкт-Петербург, Днепропетровская, 3;venok-lenta.ru;
Магазин цветов;+7–921–795–77–20;ТЦ Дунайский,Санкт-Петербург, Будапештская, 94;;
Цветы для Вас;+7–921–771–88–72;Санкт-Петербург, Гусарская, 4 к5;;
Цветочный магазин;+7–952–270–87–86;Всеволожск, Колтушское шоссе, 84а;;
Зеленый Мир;+7–952–098–56–07;Санкт-Петербург, Менделеевская, 2;world-green.ru;
Магазин цветов;;Тосно, Вокзальная, 1 к1;;
Магазин цветов;;Санкт-Петербург, Бассейная, 17а;;
Мир Цветов;+7 (812) 645–90–38;Санкт-Петербург, Новочеркасский проспект, 1 лит А3;buketyspb.ru;
Цветочный магазин;;Санкт-Петербург, Художников проспект, 27Б;;
Магазин цветов;+7–911–750–75–74, +7–911–212–99–91;Санкт-Петербург, Ростовская, 14-16 лит А;;
Магазин цветов;;Санкт-Петербург, Наставников проспект, 24 к1;;
Магазин цветов;;Санкт-Петербург, Советская 3-я, 24;;
Цветочный магазин;+7–921–351–45–63;ТРЦ Меркурий,Санкт-Петербург, Савушкина, 141;;
Цветочный магазин;+7–964–336–84–90;Санкт-Петербург, Стачек проспект, 90а;;
Цветочная лавка;;Гатчина, Карла Маркса, 12а;;
Цветочный магазин;+7–921–981–32–97;Отрадное, Невская, 1г;;
Магазин цветов и подарков;+7–950–039–30–99;Санкт-Петербург, Октябрьская, 69;;
Цветочный магазин;;Тосно, Московское шоссе, 9а;;
Магазин цветов;+7–921–989–15–65;Санкт-Петербург, Наличная, 32 к1;;
Магазин цветов;+7–953–159–75–25;Санкт-Петербург, Первомайская, 15;;
Цветочный бутик;+7–911–195–60–97, +7–905–252–30–14;Санкт-Петербург, Костюшко, 68Б;;
Студия ритуальной флористики;+7 (812) 642–52–96;Санкт-Петербург, Вокзальная, 2;behok.ru;
MyKashpo;+7 (812) 409–96–49, +7–911–999–53–43;Санкт-Петербург;mykashpo.ru;
Магазин цветов;;Санкт-Петербург, Металлистов проспект, 59а;;
Магазин цветов и подарков;+7–929–112–19–99, +7–911–793–43–01;Санкт-Петербург, Медвежий переулок, 12;;
Ассоль;+7–952–286–17–96;Санкт-Петербург, Ленина проспект, 18/12;;
Магазин цветов;;с. Русско-Высоцкое, Русско-Высоцкое, 25а;;
Lovederevo.ru;+7 (812) 645–67–47, +7–965–786–54–10;Санкт-Петербург;lovederevo.ru;
Цветочный магазин;;Санкт-Петербург, Ветеранов проспект, 141;;
Магазин цветов;;Санкт-Петербург, Художников проспект, 41а;;
Фантазия;8–800–775–92–90, +7 (812) 777–92–00, +7 (812) 777–92–00;Центр деловых услуг Чернышевского-18,Санкт-Петербург, Чернышевского проспект, 18;www.eliteflower.ru;eliteflower@mail.ru
Магазин цветов;;Санкт-Петербург, Подвойского, 42а;;
Магазин цветов;;Санкт-Петербург, Генерала Симоняка, 4 к1;;
Ns Flowers;+7–904–511–35–55;Гатчина, 25 Октября проспект, 52Б;;
Цветочный магазин;;пос. Сельцо, Сельцо, 5Б;;
Сеть оптово-розничных магазинов цветов;8–800–775–75–72, +7–952–277–93–77;Санкт-Петербург, Стачек проспект, 47/5;cvetokod.ru;
Магазин цветов;+7–960–237–68–86;Санкт-Петербург, Гидростроителей, 8 лит А;;
Цветочный магазин;;Санкт-Петербург, Сизова проспект, 28;;
Цветочный магазин;;Санкт-Петербург, Просвещения проспект, 62в;;
Магазин цветов;;Санкт-Петербург, Новаторов бульвар, 79 к3;;
Цветочный магазин;;Санкт-Петербург, Димитрова, 31в;;
Rosa-present.ru;+7 (812) 980–71–70, +7–950–22–000–22;Санкт-Петербург;www.rosa-present.ru;
Цветочный магазин;;д. Вайя, Киевское шоссе, 28;;
1000fl.ru;+7 (812) 949–41–41;Санкт-Петербург, Витебский проспект, 3;www.1000fl.ru;
Магазин цветов;;Санкт-Петербург, Муринский 2-й проспект, 21/13;;
Магазин цветов и подарков;+7–966–759–09–00;Гатчина, Хохлова, 8;сайтцветов.рф;
Цветочная лавка;;Большой Гостиный двор,Санкт-Петербург, Невский проспект, 35;;
Магазин цветов;;Санкт-Петербург, Гражданский проспект, 117г;;
Магазин цветов;;Санкт-Петербург, Ярослава Гашека, 12Б;;
Магазин цветов;;Гатчина, Генерала Кныша, 8/1;;
Магазин цветов;+7–965–088–81–90, +7–965–797–67–44;Карусель,Санкт-Петербург, Кузнецовская, 31 лит А;;
Магазин растений;;Санкт-Петербург, Стачек проспект, 96 к3;;
Цветторг.рф;;Санкт-Петербург, Новочеркасский проспект, 52 к5 лит А;;
Цветомания;+7 (812) 244–00–44, +7–931–979–37–56;Санкт-Петербург, Ленинский проспект, 75 к1;tsvetomania.ru;
Магазин цветов;;Отрадное, Лесная, 5;;
ГорЦветТорг;+7–911–948–80–41;Санкт-Петербург, Ланское шоссе, 13;;9504288@mail.ru
Магазин цветов;;Санкт-Петербург, Бассейная, 65Б;;
Магазин цветов и подарков;;Санкт-Петербург, Симонова, 1Б;;
ЦВЕТОПТТОРГ;+7 (812) 600–06–20, +7 (812) 601–01–01, 8–800–550–06–20, +7 (812) 373–24–06;Санкт-Петербург, Ленсовета, 15;www.cvetopttorg.spb.ru;
Bestfleur.ru;+7 (812) 905–51–99, +7–921–905–51–99;Санкт-Петербург;bestfleur.ru;
Магазин цветов и посадочных материалов;;Санкт-Петербург, Павловская, 82;;
Фантазия;8–800–775–92–90, +7 (812) 777–92–00;Санкт-Петербург, Дыбенко, 26 лит А;www.eliteflower.ru;eliteflower@mail.ru
Магазин цветов;;Санкт-Петербург, Пулковское шоссе, 3 к1;;
ЛенЦветТорг;+7–952–356–73–78;Санкт-Петербург, Ленинский проспект, 100 к3;lencvet.ru;
Букет-Online;+7 (812) 408–32–68;Гостиница Спутник,Санкт-Петербург, Тореза проспект, 36 к1;byket-onlinespb.ru;
Цветочная лавка;+7–965–026–78–58;Гатчина, Варшавского вокзала площадь, 2 ст1;;
Магазин цветов;;пгт Павлово, Спортивная, 1;;
Фортуна;;МЦ Гранд Каньон,Санкт-Петербург, Шостаковича, 8 к1;;
Магазин цветов;+7–952–249–63–36;Санкт-Петербург, Энгельса проспект, 145а;;
Магазин товаров для садоводства;;ТК Ока,Санкт-Петербург, Трудящихся бульвар, 12;;
Магазин цветов;;Сертолово, Чёрная Речка, 8а;;
Магазин цветов, подарков и воздушных шаров;+7 (812) 941–92–93;Санкт-Петербург, Маршала Жукова проспект, 76 к1;;
Магазин цветов;;Сертолово, Ларина, 12Б;;
Цветочный магазин;;Санкт-Петербург, Энгельса проспект, 132а;;
Магазин цветов;+7–962–717–97–15;Санкт-Петербург, Долгоозёрная, 20а;;
Магазин цветов;;Санкт-Петербург, Красных Курсантов бульвар, 63 к1;;
Магазин цветов;;Санкт-Петербург, Славы проспект, 58 к2;;
Магазин цветов;+7–921–425–88–15;Санкт-Петербург, Бухарестская, 89 лит А;;
Киоск по продаже цветов;;Санкт-Петербург, Будапештская, 108в киоск;;
Магазин цветов;;Кировск, Партизанской славы бульвар, 12в;;
Магазин цветов;;Санкт-Петербург, Репина, 35;;
Цветочный салон;+7–952–223–47–31;Санкт-Петербург, Ораниенбаумский проспект, 39;;
ЦветДекор;+7–960–277–87–87;Санкт-Петербург, Революции шоссе, 41/39;www.cvetdekor.ru;
Лилия;;Гатчина, Володарского, 16е;;
ЦветыОптРозница, ООО;+7 (812) 410–99–99;Санкт-Петербург, Муринская дорога, 78;cvetyopt.ru;
Стрелец, ООО;+7–921–772–96–91;Санкт-Петербург, Стачек площадь, 9в;;
Ellflora;+7 (812) 983–30–70, +7–911–720–29–31;Санкт-Петербург;ellflora.ru;
Магазин цветов и открыток;;ТК Эврика,Санкт-Петербург, Шлиссельбургский проспект, 3;;
Магазин цветов;;Санкт-Петербург, Луначарского проспект, 43Б;;
Магазин цветов и головных уборов;;Санкт-Петербург, Камская, 9;;
Магазин цветов;+7–906–257–81–16;Санкт-Петербург, Левашовский проспект, 21;;
Магазин цветов;;Санкт-Петербург, Петергофское шоссе, 3Б к1;;
Магазин цветов;;Санкт-Петербург, Бухарестская, 78;;
Цветы для тебя;+7–911–226–43–11, +7–964–368–20–41;Санкт-Петербург, Львовская, 23 к2;;
Тюльпан;+7–952–200–81–23;Кировск, Пионерская, 2;;
Цветочный магазин;;Санкт-Петербург, Светлановский проспект, 81а;;
Магазин цветов;;Санкт-Петербург, Просвещения проспект, 53 к1;;
