ПетроСтиль;+7 (812) 993–80–31, +7–911–993–05–33;ТЦ Строитель,Санкт-Петербург, Испытателей проспект, 29 к1;petrstyle.ru;
ФС-Групп;+7 (812) 640–36–62;ТРК Международный,Санкт-Петербург, Белы Куна, 3;www.favor-group.ru;
Компания АС, ООО;+7 (812) 714–68–05, +7 (812) 714–84–12;Санкт-Петербург, Римского-Корсакова проспект, 49;www.as-company.ru;
Лига Мастеров;+7 (812) 458–70–37, +7 (812) 984–33–41;Санкт-Петербург, Калинина, 13;liga-masterov-spb.ru;
АЛ-СТРОЙ;+7–911–920–31–04, +7 (812) 579–17–83;Санкт-Петербург, Жуковского, 26;;
Стандарт, ООО;+7 (812) 922–95–22;БЦ АТП Петроснаба,Санкт-Петербург, Верхний 5-й переулок, 1ж;;
Основание, ООО;+7 (812) 602–91–28;БЦ Лиговское,Санкт-Петербург, Лиговский проспект, 254 лит В;osnovanie-co.ru;
Петербургская клининговая компания №1, ООО;+7 (812) 909–53–66;Санкт-Петербург, Невский проспект, 24;www.prousclean.ru;
GP-PRO;+7 (812) 603–45–40;Санкт-Петербург, Хошимина, 13 к1;gp-pro.ru;
ЭкоОкно, ООО;+7 (812) 715–61–92;Технопарк Литовская 10,Санкт-Петербург, Литовская, 10;www.eco-okno.ru;
Один-строй, ООО;+7 (812) 640–77–20, +7 (812) 964–90–86;Санкт-Петербург, Лиговский проспект, 246 лит И;odin-spb.ru;
Элитстройпроект, ООО;+7 (812) 301–56–95, +7 (812) 598–72–52, +7 (812) 920–10–77;Санкт-Петербург, Казарменный переулок, 2/42 лит А;;
Российская Строительная Компания, ООО;+7 (812) 715–21–36, +7–921–993–15–32, +7 (812) 993–15–32;БЦ Инвэко,Санкт-Петербург, Юрия Гагарина проспект, 1;;
Невская Крепость;+7 (812) 380–76–60, +7 (812) 380–76–55, +7 (812) 579–47–75;Санкт-Петербург, Перевозная набережная, 13 лит И;www.n-fort.ru;
ЛигаСтрой;+7–911–123–51–15, +7 (812) 326–89–72;БЦ Софийская 14,Санкт-Петербург, Софийская, 14;;
Высотная Монтажная Компания, ООО;+7 (812) 320–93–60, +7 (812) 956–05–26;Санкт-Петербург;www.vmkspb.ru;
Поляны Плюс;+7–921–934–38–65;Санкт-Петербург, Уральская, 17 к3;;
КапиталСтрой;+7 (812) 244–98–87;Деловой комплекс Н-49,Санкт-Петербург, Непокорённых проспект, 49 лит А;kapitalsteel.ru;
Стандарт;+7 (812) 956–97–47, +7 (812) 956–97–07;пгт Кузьмоловский, Железнодорожная, 7в;plitka-asfalt.ru;
СК Мастер, ООО;+7 (812) 715–05–44, +7 (812) 950–40–25;Санкт-Петербург, Кронштадтская, 3 к4;ckm-remont.ru;
Восток, ООО;+7–921–946–02–51;Офисный центр Эверест,Санкт-Петербург, Набережная реки Смоленки, 5-7 лит Р;;
Город Мастеров;+7 (812) 985–72–01, +7–969–706–53–98, +7 (812) 953–06–88, +7 (812) 635–99–08;Санкт-Петербург, Выборгское шоссе, 212 ст20;gm47.ru;
НеваСтройГрупп, ООО;+7 (812) 349–00–00, +7–911–900–77–71, +7 (812) 303–11–10;Санкт-Петербург, Фермское шоссе, 22;nsg-spb.ru;
Чистота Сервис, ООО;+7 (812) 680–06–06, +7 (812) 635–72–59;Санкт-Петербург, Петроградская набережная, 34;clserv.ru;
Айсберг-Сервис, ООО;+7 (812) 414–88–00;БЦ АТП Петроснаба,Санкт-Петербург, Верхний 5-й переулок, 1ж;www.icestream.ru;
Труд;+7–921–900–68–75, +7–921–900–68–76, +7–921–900–68–77, +7–921–900–68–72;Кировск, Ладожская, 9 к1;truds.ru;
ЛЕФ, ООО;+7 (812) 703–12–36;БЦ Re-forma,Санкт-Петербург, Левашовский проспект, 15;lefspb.ru;
СТК Развитие, ООО;+7 (812) 677–96–90, +7 (812) 677–06–86;БЦ Цитадель,Санкт-Петербург, Краснопутиловская, 69 лит А;stkrazvitie.ru;
СПС строй;+7 (812) 377–30–46, +7 (812) 372–28–52;Санкт-Петербург, Автомобильная, 8;www.spsstroy.ru;
СтройАльянс, ООО;+7 (812) 325–10–15, +7 (812) 554–19–28;Санкт-Петербург, Энгельса проспект, 38;облегченный-камень.рф;
Строительный Альянс, ООО;+7 (812) 923–74–70;Санкт-Петербург;www.stroitalyans.ru;
СК Терция, ООО;+7 (812) 363–12–88;Санкт-Петербург, Фучика, 4 лит К;terco.ru;
СТАТУС;+7 (812) 224–06–17;Санкт-Петербург, Панфилова, 26;;
Крипто Системс, ООО;+7 (812) 643–25–43;Санкт-Петербург, Никольская площадь, 6;www.crypto-systems.ru;
Веста, ООО;+7 (812) 603–27–21, +7 (812) 603–20–11;БЦ Истен,Санкт-Петербург, Шаумяна проспект, 8;vestaooo.ru;
ИНДУСТРИЯ;+7 (812) 448–61–92;Санкт-Петербург, Кантемировская, 7;www.stroi-industry-spb.ru;
АЛЬТ-Икс;+7 (812) 384–64–00, +7 (812) 384–63–54;Санкт-Петербург, Ветеранов проспект, 109 к4 лит А;alt-x.ru;
Ремстройсевер;+7 (812) 245–09–92, +7 (812) 245–09–91;ДЦ Балтийский,Санкт-Петербург, Гаккелевская, 21 лит А;www.svstroyspb.ru;
АртКон, ООО;+7 (812) 309–45–78;Санкт-Петербург, Пархоменко проспект, 34 лит А;artcon.pro;
СлавСтройИнвест-Реконструкция;+7 (812) 492–21–01;Санкт-Петербург, Торжковская, 13 к1;www.ssi-r.com;
Мастер-Рук;+7–921–932–31–46;Санкт-Петербург, Московское шоссе, 13 к9;master-ryk.ru;
Энергия, ООО;;Санкт-Петербург, Красногвардейский переулок, 23 лит С;enerem.ru;
СК Монтажстрой, ООО;+7 (812) 716–16–74;Санкт-Петербург, Большеохтинский проспект, 10;;
Евродом, ООО;+7 (812) 925–76–80;Санкт-Петербург, Народного Ополчения проспект, 10а;shtukaturkasten-spb.ru;
Ремонтика, ООО;+7 (812) 715–01–55, +7–911–966–27–55;Санкт-Петербург, Победы, 12;www.remontika.spb.ru;
СтройЭстет, ООО;+7–911–733–85–66, +7–921–756–35–55, +7–921–326–06–01;Санкт-Петербург, Кронштадтская, 5;stroyestet.com;
Норд-Вест Система;+7 (812) 931–65–11, +7–905–232–47–42;Отель Москва,Санкт-Петербург, Александра Невского площадь, 2;krovlya.spb.su;
Орион СПб, ООО;+7 (812) 921–29–71;БЦ Новотроицкий,Санкт-Петербург, Обуховской Обороны проспект, 120Б;www.oriongroupspb.ru;
Вира Ремонт;+7 (812) 331–33–31, +7–931–590–97–88;ТОЦ Б5,Санкт-Петербург, Бакунина проспект, 5;vira-remont.ru;
Бригада ремонта;+7 (812) 336–63–94;БЦ Лайнер,Санкт-Петербург, Вербная, 27 лит А;www.brigadaremonta.ru;
Климат-Сервис;+7 (812) 649–96–96, +7 (812) 986–68–12, +7 (812) 922–73–68;Санкт-Петербург, Уточкина, 5;ks-okna.ru;
Санти, ООО;+7–911–925–15–80;Санкт-Петербург, Невский проспект, 22;;
Аристей, ООО;+7 (812) 952–81–15;Санкт-Петербург, Восстания, 8а;www.aristey-group.ru;
ЭкоН;+7 (812) 448–29–00, +7 (812) 642–55–02;Санкт-Петербург, Кантемировская, 17;www.ekon-nw.ru;
Аверс, ООО;+7 (812) 748–20–51;Санкт-Петербург, Пироговская набережная, 15;;
АНТ-ГРУПП;+7 (812) 320–29–82;Санкт-Петербург, Чугунная, 14;www.ant-group.ru;
РД Прайм, ООО;+7 (812) 642–50–49, +7–960–259–50–45;Санкт-Петербург, Белоостровская, 17;;
Wall Decor;+7 (812) 919–72–90, +7 (812) 992–44–19;ТОЦ Сампсониевский,Санкт-Петербург, Большой Сампсониевский проспект, 32;walld.ru;
Детали и Вагонные Системы, ООО;+7–911–156–52–20;Санкт-Петербург, Набережная Бумажного канала, 18а;;
Алисма, ООО;+7 (812) 339–69–07;Санкт-Петербург, Богатырский проспект, 12;sk-alisma.ru;
СертЭлит-Арт;+7 (812) 942–68–25;Санкт-Петербург, 24-я линия В.О., 25а к2 лит А;www.interea.ru;
Окна Скандинавии;+7 (812) 331–45–70;д. Кудрово, Европейский проспект, 13 к5;balkon-fasad-spb.ru;
Стройконтакт;+7 (812) 622–02–94, +7 (812) 622–02–93;Санкт-Петербург, Цветочная, 18;;
АлВиКон;+7 (812) 326–05–34, +7 (812) 932–00–16;ДЦ Минерал,Санкт-Петербург, Минеральная, 13а;avc-spb.ru;
;;;;
Муниципальное строительство и ремонт, ООО;+7 (812) 379–43–86;Санкт-Петербург, Московское шоссе, 25 к1;;
МАТЕРИК-РЕМОНТ;+7–952–222–02–65;Санкт-Петербург, Энгельса проспект, 111;materik-remont.ru;
Уют-Контракт, ООО;+7 (812) 645–36–01;Санкт-Петербург, Бумажная, 3;ucontract.ru;
Interdecor Design;+7–911–973–72–30, +7 (812) 448–43–52;БЦ Ладога-центр,Санкт-Петербург, Стахановцев, 14 к1;www.idproekt.ru;
РегионХаусСтрой Санкт-Петербург;+7 (812) 644–60–60, +7 (812) 644–60–63;Санкт-Петербург, Набережная реки Фонтанки, 28;pxc-spb.ru;
НетЛед;+7 (812) 740–09–69, +7 (812) 740–09–03;БЦ Грант+,Санкт-Петербург, Октябрьская набережная, 6;netled.ru;
Пифагор;+7–967–593–06–44;ТВК Русская деревня,Санкт-Петербург, Народного Ополчения проспект, 22;www.spbremstroy.ru;
РОССОЛЮКС, ООО;+7 (812) 702–04–89, +7 (812) 974–02–25;ДК им.Газа,Санкт-Петербург, Стачек проспект, 72;www.rossoluks.ru;
ДЕЛОВИТ, ООО;+7 (812) 374–77–11;Санкт-Петербург, Финляндская, 16 к1 лит А;delovit.su;
Ижорстрой, АО;+7 (812) 461–55–45;Санкт-Петербург, Финляндская, 34;;
МаксСтрой, ООО;+7–911–229–94–49, +7–905–285–32–02, +7 (812) 331–44–87;Санкт-Петербург, Декабристов, 62;www.dlyadoma-812.ru;
ЕвроСтрой-СПб, ООО;+7 (812) 954–25–44;БЦ 7-я верста,Санкт-Петербург, Обуховской Обороны проспект, 86 лит К;spb-roof.ru;
VillaExpert;+7 (812) 425–68–20, +7 (812) 924–73–88;Санкт-Петербург, Типанова, 38;villaexpert.ru;
Экопласт;+7 (812) 309–36–36;Санкт-Петербург, Малая Митрофаньевская, 4;www.okna98.ru;
ЗИГА, ООО;;Санкт-Петербург, Полюстровский проспект, 59;;
ВИТА-ЛЮКС;+7–904–551–71–78, +7 (812) 578–68–96;Санкт-Петербург, Шлиссельбургский проспект, 4 к1;dom78.com;
Алюмсервис, ООО;+7 (812) 642–88–00;Санкт-Петербург, Энергетиков проспект, 9 лит А;;
Ютта;+7 (812) 333–27–77, +7 (812) 333–29–19;ТЦ Балканский 4,Санкт-Петербург, Балканская площадь, 5 лит Д;www.remont-otdelka.ru;
РСК, ООО;+7–921–564–11–84;БЦ Циолковский,Санкт-Петербург, Набережная Обводного канала, 193;;
Мастерская колпаков;8–800–301–20–08, +7 (812) 308–20–08, +7–911–928–20–08;Санкт-Петербург, Выборгское шоссе, 435;eurogib.ru;
ОБНОВА;+7 (812) 982–82–61;Санкт-Петербург, Ириновский проспект, 2;www.obnova-spb.ru;
;;;;
КС ПРОИЗВОДСТВО, ООО;+7–967–552–39–90, +7 (812) 319–55–92;БЦ Лайнер,Санкт-Петербург, Вербная, 27 лит А;www.ksnord.ru;
ПЕТЕРБУРГСКАЯ РЕМОНТНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ, ООО;+7–962–685–78–42;Санкт-Петербург, Стачек проспект, 67 к4;rskspb.ru;
Стандарт;+7–901–315–99–44, +7 (812) 448–97–00;Санкт-Петербург, Ивана Черных, 5;standartcom.ru;
Фаском, ООО;+7 (812) 922–05–90, +7–911–938–27–64, +7–911–150–85–96;Санкт-Петербург, Домостроительная, 16;f-spb.com;
Стройстарт, ООО;+7 (812) 642–12–77;ТВК Русская деревня,Санкт-Петербург, Народного Ополчения проспект, 22;stroystart.ru;
ДАЛЬ, ООО;+7 (812) 425–36–91;Санкт-Петербург, Каменноостровский проспект, 26/28;www.dal-spb.ru;
СветоВид;+7 (812) 984–44–54;Санкт-Петербург, Революции шоссе, 15;oknasvetovid.ru;
Окна Дома;+7 (812) 640–88–02, +7 (812) 642–72–41, +7 (812) 608–00–28;Санкт-Петербург, Антонова-Овсеенко, 5 к1;www.oknadoma.su;
Стройотделсервис;+7 (812) 318–45–10;БЦ Долина Роз,Санкт-Петербург, Аккуратова, 13;www.sosrbc.com;
ARTSTUDIO;+7 (812) 777–05–18;БЦ Лидер,Санкт-Петербург, Конституции площадь, 7;artstudiodesign.ru;
Артум;+7 (812) 244–20–09, +7 (812) 983–70–96, +7 (812) 244–20–08;БЦ Avantage,Санкт-Петербург, Белоостровская, 17 к2;www.artumstudio.ru;
Мдеко, ООО;+7 (812) 388–71–28;Санкт-Петербург, Цветочная, 7;;
Альфа-Сити, ООО;+7–921–325–20–20;Санкт-Петербург, Богатырский проспект, 18 к3;;
Фабрика рекламы, ООО;+7–967–340–09–06, +7–953–355–78–55;Санкт-Петербург, Профессора Качалова, 8;;
Магус-С;+7 (812) 490–24–49, +7 (812) 309–41–16;Санкт-Петербург, Красноармейская 7-я, 18;www.magus.su;
Строй-Монтаж, ООО;+7–921–131–04–10;Санкт-Петербург, Королёва проспект, 61;;
Русский Мастер;+7 (812) 248–97–95, +7 (812) 309–78–16;Гостиница Наука,Санкт-Петербург, Энгельса проспект, 65 к1;www.rus-master.com;
Рифей;+7–921–999–68–50;Санкт-Петербург, Бойцова переулок, 4;;
ЦСР-Строй, ООО;+7 (812) 983–86–06;Санкт-Петербург, Маршала Новикова, 41 к1 лит А;shtukaturkastyagka.ru;
АУРУМ, ООО;+7–911–038–82–12;Санкт-Петербург;www.gk-aurum.com;
ГИДРОКОР;+7 (812) 313–74–31;Санкт-Петербург, Обуховской Обороны проспект, 116;gidrokor.com;
PR Альп;+7 (812) 922–88–42;Санкт-Петербург, Магнитогорская, 11;pr-alp.ru;
Магазин окон и дверей;+7 (812) 642–62–63, +7–964–342–62–63, +7–999–206–67–82;Санкт-Петербург, Будапештская, 19 к1;;
Терекс, ООО;+7 (812) 643–23–43, +7 (812) 923–98–81;Санкт-Петербург;terekspro.ru;
МехТрест29, ООО;+7 (812) 248–99–89;Санкт-Петербург, Энгельса проспект, 27;мехтрест.рф;
Легион-Строй, ООО;+7 (812) 294–43–72;Санкт-Петербург, Ракитовская, 23;www.legion-stroy.com;
РФГ Ремонт и строительство;+7 (812) 957–12–33, +7–921–351–90–71;Санкт-Петербург, Фучика, 8;rfgstroy.ru;
Ремстройсервис;+7 (812) 497–92–29, +7 (812) 497–92–28;Санкт-Петербург, Северный проспект, 26 к2;;
;;;;
АГИС-Энерго, ООО;+7 (812) 438–30–43, +7–911–011–21–21;Санкт-Петербург, Вербная, 1Б;а-ег.рф;
Строймода Санкт-Петербург, ООО;+7 (812) 438–80–03, +7 (812) 438–80–93;Санкт-Петербург, Наличная, 22;www.stroymoda.ru;
Нордекс, ООО;+7 (812) 645–23–33;Санкт-Петербург, Гагаринская, 23;nordeks.net;
Altezza;+7 (812) 645–70–95, +7 (812) 946–26–70;Санкт-Петербург, Наличная, 49;www.potolok-altezza.ru;
Итерна;+7 (812) 640–42–82;Санкт-Петербург, Шелгунова, 9 к1;;
Интериордекор, ООО;+7 (812) 934–34–46;Санкт-Петербург, Кожевенная линия, 30;interiordecor.spb.ru;
New Home;+7–981–777–10–07, +7 (812) 405–97–03, +7–967–346–44–18, +7–981–728–73–71;Санкт-Петербург, Большая Пушкарская, 29;www.new-home-style.ru;
РесурсСтрой, ООО;+7 (812) 670–88–52;ТОЦ Gregory`s Palace,Санкт-Петербург, Выборгская набережная, 55;www.resurs.su;
ЛидерВанн;+7 (812) 612–30–01;БЦ Форум,Санкт-Петербург, Балтийская, 51;lidervann.ru;
МегаХаус;+7–921–918–62–89;ТВК Интерио,Санкт-Петербург, Полевая Сабировская, 54 лит А;;
Ленремонт;+7 (812) 344–44–44, +7 (812) 333–26–10;Санкт-Петербург, Наставников проспект, 47 к1;www.lenremont.ru;client@lenremont.ru
Alpha Trust;+7 (812) 902–19–00;Санкт-Петербург, Выборгское шоссе, 212 ст12е;dom4.life;
Nord;+7 (812) 932–39–38;Санкт-Петербург, Кондратьевский проспект, 31;sknord.su;
Невские зори, ООО;+7 (812) 716–99–62, +7 (812) 362–40–70;Санкт-Петербург, Бабушкина, 52;www.otdelkaspb.su;
Союз-Дизайн;+7 (812) 318–30–06;БЦ Седов, Санкт-Петербург, Седова, 13;otdelka1.com;
Стройпласт-Инжиниринг;+7 (812) 740–75–77;Санкт-Петербург, Дегтярный переулок, 1/8;uplast.ru;
СОЗИДАТЕЛЬ, ООО;+7 (812) 501–12–82;Санкт-Петербург, Варшавская, 23 к2;;
Проблеск;+7 (812) 633–31–11;Санкт-Петербург, Парковая, 4д;problesk.com;
Уют-Сервис;+7 (812) 646–10–48;БЦ Московский,Санкт-Петербург, Московский проспект, 212;uytservice.ru;
СтройМонтаж Плюс;+7 (812) 943–32–23;Санкт-Петербург, Фучика, 19;www.stroi-montag-plus.ru;
Рос-сервис, ООО;+7 (812) 648–02–88;Санкт-Петербург, Таврическая, 17;rosservis.spb.ru;
Квадратный метр;+7 (812) 243–10–35;Санкт-Петербург, Нарвский проспект, 22;www.metkv.ru;
Стройпласт-Инжиниринг;+7 (812) 740–75–77;ДЦ Громовъ,Санкт-Петербург, Громова, 4;uplast.ru;
КДЦ ИЛЕМ;+7 (812) 984–04–50;ТК Эврика,Санкт-Петербург, Шлиссельбургский проспект, 7;www.9840450.ru;
Рем-Строй, ООО;+7 (812) 680–18–69, +7–911–292–87–02;Санкт-Петербург, Кустодиева, 17;remstroyspb.ru;
Толк, ООО;+7–921–965–50–08;Санкт-Петербург, Металлистов проспект, 7;www.tolkspb.ru;
Максим;+7 (812) 973–36–14, +7–921–416–34–44, +7 (812) 919–29–53;Санкт-Петербург, Пулковское шоссе, 53;www.lifehouse.su;
Фасадремстрой, АО;+7 (812) 371–72–82;Санкт-Петербург, Мариинская, 7Б;;
Handyman;+7 (812) 942–97–80;Санкт-Петербург, Савушкина, 24;www.masternachasspb.ru;
Ривком;+7 (812) 363–16–11, +7 (812) 926–36–11;Санкт-Петербург, Стачек проспект, 16 лит А;rivcom.ru;
Бизнесстрой, ООО;+7 (812) 372–67–12;Санкт-Петербург, Свердловская набережная, 58 лит А;;
Механизированная отделка, ООО;+7–962–684–46–84;Санкт-Петербург, Шотмана, 11;shtukaturkasten.com;
Дивизион-недвижимость;;Санкт-Петербург, Кантемировская, 1 к1;www.divned.ru;
ЖКХ Сервис, ООО;+7 (812) 923–58–52;Санкт-Петербург, Руставели, 31а лит А;;
Нево, ООО;+7 (812) 449–73–97;Санкт-Петербург, Набережная Обводного канала, 14 к4;;
Решение, ООО;+7 (812) 648–00–93;Санкт-Петербург, Заозёрная, 8 к2 лит А;1res.ru;
Визапласт;+7 (812) 983–48–69;Санкт-Петербург, Свердловская набережная, 4;vizaplast.ru;
Невское ремонтно-строительное управление, ООО;+7 (812) 560–88–88, +7 (812) 560–88–91;Санкт-Петербург, Железнодорожный проспект, 36;nevskoersu.ru;
Мегалит, ООО;+7–965–786–36–76;БЦ Формула,Санкт-Петербург, Софийская, 17;;
Спектр, ООО;+7–960–280–66–94;Кировск, Северная, 1в;;
Мастерская колпаков;8–800–301–20–08, +7 (812) 308–20–08;д. Янино 1, Шоссейная, 48;eurogib.ru;
Двери Гранит, ООО;+7 (812) 405–00–45, +7 (812) 340–00–50, +7 (812) 903–54–11;Санкт-Петербург, Энгельса проспект, 150 к1;dveri-granit.com;
Вест Металл Сервис, ООО;+7–960–286–91–38;Санкт-Петербург, Загородная, 6;wms-spb.ru;
ПК СтройСистема, ООО;+7–965–085–98–87, +7–965–034–50–77, +7 (812) 981–81–68;Санкт-Петербург, Мельничная, 23 лит Д;stroysistema-spb.ru;
НАВИТИ ГРУПП, ООО;+7 (812) 906–61–10, +7–911–238–77–49, +7–921–906–61–10;БЦ Седов, Санкт-Петербург, Седова, 13;www.nvgp.ru;
Терминатор;+7 (812) 334–35–35;БЦ Золотая Шпалерная,Санкт-Петербург, Шпалерная, 54;www.terminator.spb.ru;
МК-Строй, ООО;+7 (812) 642–27–57, +7 (812) 318–59–77;ТК Народный,Санкт-Петербург, Косыгина проспект, 21 к1;www.oknavektor.ru;
Белый камень, ООО;+7 (812) 900–39–74, +7 (812) 900–39–72;Санкт-Петербург, Репищева, 14;petrokamen.com;
Альянс Ремстрой;+7 (812) 535–26–03;Санкт-Петербург, Гжатская, 21 к2;;
СтройАльянс СПб, ООО;+7–921–942–49–68;Автостанция г. Кировска,Кировск, Набережная, 6 лит А;sa78.ru;
High Level;+7–911–036–41–98, +7 (812) 925–79–12;Санкт-Петербург, Союза Печатников, 3;spb-alp.ru;
Русский мастер;+7 (812) 642–81–81;Санкт-Петербург, Двинская, 3;rusmaster.spb.ru;
Ривком;+7 (812) 363–16–11;Санкт-Петербург, Красуцкого, 4а;rivcom.ru;
RoofHouse;+7–952–097–77–05, +7 (812) 777–79–47;Санкт-Петербург, Торжковская, 1 к2;roofhouse-spb.ru;
Tako Ideas Group;+7–911–945–01–00;Санкт-Петербург, Краснопутиловская, 67;takotravertin.com;
Строительные Технологии и Сервис, ООО;+7 (812) 740–49–28;Санкт-Петербург, Петроградская набережная, 34;stis-group.ru;
ПМК ОВК;+7 (812) 336–72–80;Санкт-Петербург, Фучика, 8;pmkovk.ru;
МП Виктория;+7 (812) 380–76–85;СЗИУ РАНХиГС,Санкт-Петербург, Черняховского, 6/10;www.mpvictoria.ru;
Аскорт;+7 (812) 335–86–05;Санкт-Петербург, Дибуновская, 50;www.askortspb.ru;
Среда обитания;+7 (812) 715–84–84;Санкт-Петербург, Лиговский проспект, 52 лит З;www.habitat.ru;
РосАльянсСтрой, ООО;+7 (812) 347–72–11, +7–921–947–75–16, +7 (812) 947–75–16;ДЦ Минерал,Санкт-Петербург, Минеральная, 13 лит А;rosalyansstroy.ru;
Altezza;+7 (812) 645–70–95, +7 (812) 946–26–70;Санкт-Петербург, Московский проспект, 65 лит Б;www.potolok-altezza.ru;
Строй Инновация;+7–906–261–20–28, +7 (812) 368–66–98, +7–906–261–20–22;Санкт-Петербург, Ветеранов проспект, 130;dveri-stroi.ru;
ПетроСтиль;+7 (812) 993–80–31, +7–911–993–05–33;Санкт-Петербург, Юрия Гагарина проспект, 34 к1;petrstyle.ru;
Строймеханизация-1, ООО;+7–921–300–28–90;Санкт-Петербург, Заставская, 14а;;
Мега Сервис, ООО;+7 (812) 959–20–22, +7 (812) 941–15–54;Санкт-Петербург, Шафировский проспект, 10;мегасервисспб.рф;
Pull Art;+7 (812) 702–87–00, +7 (812) 438–30–06;Санкт-Петербург, Автовская, 31;pullart-potolki.ru;
Скай-Системс, ООО;+7–905–276–60–24, +7 (812) 380–75–17;Санкт-Петербург, Мебельная, 2 к3;www.sky-systems.org;
Норд Силинг;+7 (812) 389–59–89;Санкт-Петербург, Большевиков проспект, 56 к4;potolkivspb.ru;
ТОДЕМ, ООО;+7 (812) 922–40–52;Санкт-Петербург, Малый проспект В.О., 57;www.kupolaspb.ru;
Аквамарин, ООО;+7 (812) 309–43–55, +7 (812) 930–10–89;Санкт-Петербург, Заповедная, 30;dom-vam-stroim.ru;
ПРАЙМ, ООО;+7 (812) 317–00–69;Санкт-Петербург, Выборгское шоссе, 212 к6;www.tdprimespb.ru;
Петербургская паркетная компания, ООО;+7 (812) 454–57–51;БЦ Квартал,Санкт-Петербург, Обуховской Обороны проспект, 86 лит М;www.spbparquet.ru;
Гранит Северо-Запад;+7 (812) 966–64–11;БЦ 20-я Линия,Санкт-Петербург, 20-я линия В.О., 5-7;www.granit-sz.ru;
Мастера Ремонта;+7–911–720–09–00;БЦ Глобус,Санкт-Петербург, Крапивный переулок, 5;mastera178.ru;
Визапласт;+7 (812) 983–48–69, +7 (812) 642–62–04;Санкт-Петербург, Металлургов, 4;vizaplast.ru;
Штукатуров.рф, ООО;+7 (812) 981–11–17;Санкт-Петербург, Ропшинская, 1/32;shtukaturov.ru;
Земт;+7 (812) 923–16–97;пос. Мурино, Оборонная, 45;земт.рф;
СтройПрогресс, ООО;+7 (812) 676–46–56, +7 (812) 333–38–70, +7–911–920–17–76, +7–981–171–83–32;Санкт-Петербург, Финляндская, 37;www.stroyprogress.biz;
Альтернатива, ООО;+7 (812) 375–36–85, +7 (812) 378–60–90;Санкт-Петербург, Орджоникидзе, 42;;
ТДК, ООО;+7 (812) 611–08–90;Санкт-Петербург, Революции шоссе, 69 лит А;tdk-g.ru;
Линия Комфорта;+7 (812) 930–39–33;Санкт-Петербург, Камчатская, 19;comfortline.spb.ru;
ПромСтрой;+7–911–290–72–88;Санкт-Петербург, Дубровская, 4;;
Строймиг;+7 (812) 948–55–11, +7 (812) 244–33–10;ТК Гарден Сити,Санкт-Петербург, Лахтинский проспект, 85 лит В;stroymig.net;
Отрада-Строй;+7–921–593–74–45;Отрадное, 1-я линия, 51;otrada-stroy.ru;
Билдинг;+7 (812) 492–65–52, +7 (812) 492–65–42;Санкт-Петербург, Ланское шоссе, 14 к1;;
Элмас, ООО;+7 (812) 560–19–08, +7 (812) 560–21–07;Санкт-Петербург, Дудко, 18 лит А;;
АМТЭС, ООО;+7 (812) 992–03–11;Санкт-Петербург, Дыбенко, 42;амтэс.рф;
Реал Строй Сервис;+7 (812) 412–59–57, +7–953–372–97–27, +7–905–279–50–52, +7 (812) 412–33–70;Санкт-Петербург, Шелгунова, 34 лит Б;реалстройсервис.рф;
Строй-Мир;+7–909–577–09–44;д. Малое Верево, Киевское шоссе, 5;;
Велес;+7 (812) 942–13–83;Санкт-Петербург, Верхний 3-й переулок, 5;;
Чистый город;+7 (812) 642–28–02, +7 (812) 642–28–30, +7 (812) 984–03–01;Санкт-Петербург, Фонтанная, 5;www.musorok.spb.ru;
МТ Групп;+7 (812) 388–26–19, +7 (812) 388–31–05;Санкт-Петербург, Ломаная, 3Б;www.mtgroupp.ru;
Стабил;+7–921–642–95–29;Санкт-Петербург, Стачек проспект, 101 к1;;
ЛенРемонтСтрой;+7 (812) 921–09–91, +7–911–921–09–91;Санкт-Петербург, Владимирский проспект, 14;remontkvartirvsanktpeterburge.ru;
СтройДизайнПроект, ООО;+7–921–917–22–82, +7–901–300–46–15;Санкт-Петербург, Уральская, 17;;
ЛенРемонтСтрой;+7 (812) 649–17–00;ТОК  Академический,Санкт-Петербург, Гражданский проспект, 41 лит А;remontkvartirvsanktpeterburge.ru;
Калион;+7 (812) 383–99–86, +7 (812) 454–22–40, +7 (812) 928–98–61;Санкт-Петербург, Литейный проспект, 31;calion-spb.ru;
Нептун;+7 (812) 385–10–45, +7 (812) 912–00–13;Санкт-Петербург, Тамбасова, 12;neptun-stroy.ru;
А`ЛЯН;+7 (812) 446–31–30;Санкт-Петербург, Дальневосточный проспект, 69 к1;;
Ремэлль, ООО;+7 (812) 922–42–24;БЦ Марвел,Санкт-Петербург, Седова, 11 к2 лит А;www.remelle.ru;
Теплант-СПб, ООО;+7 (812) 600–71–24, +7 (812) 600–71–25;ТОК Эврика,Санкт-Петербург, Седова, 11 лит А;www.termgroup.ru;
Строительно-отделочная компания;+7–904–607–35–88, +7–911–713–82–50;Санкт-Петербург, Ленсовета, 43;remkdospb.ru;
Ленремонт;+7 (812) 344–44–44, +7 (812) 640–60–82;Санкт-Петербург, Большевиков проспект, 25;www.lenremont.ru;client@lenremont.ru
Лед Про Трэйд;+7 (812) 996–07–28, +7 (812) 740–65–69;Санкт-Петербург, Бабушкина, 131 к1;;
Проект-строй;+7 (812) 987–04–16, +7 (812) 438–08–79;Санкт-Петербург, Варшавская, 54;proektstroy.net;
